,score,error,parallel_error,note,rhythm,undirected_interval,directed_interval
338,0.245891129,0.052923886,0.146531458,0.007661248,0.028214451,0.006949764,0.003610321
339,0.085616944,0.047605702,0,0.007112802,0.020465426,0.006676024,0.003756991
340,0.067939035,0.027057013,0,0.012183561,0.019391285,0.006399151,0.002908025
341,0.077904563,0.032489155,0,0.007731437,0.023057046,0.009958322,0.004668603
342,0.083147464,0.053259362,0,0.008925087,0.015312132,0.003770844,0.001880039
343,0.055651179,0.019513164,0,0.006114427,0.017449617,0.007672424,0.004901547
344,0.070646681,0.039797437,0,0.006011505,0.019189521,0.003611745,0.002036473
345,0.116375336,0.084328736,0,0.007446571,0.017534754,0.004298242,0.002767033
346,0.120589668,0.083526309,0,0.005958012,0.017045514,0.00890441,0.005155423
347,0.072901014,0.042715092,0,0.010612815,0.013156368,0.004271765,0.002144973
348,0.153167494,0.049062887,0.068589193,0.004681911,0.022690037,0.004714309,0.003429156
349,0.095078279,0.057978414,0,0.008405253,0.020998145,0.005580098,0.002116368
350,0.110422995,0.01451221,0.064993792,0.010704661,0.011861864,0.005336475,0.003013992
