,score,error,parallel_error,note,rhythm,undirected_interval,directed_interval
317,0.11408435,0.041230347,0.037096572,0.010504228,0.011873453,0.008193616,0.005186135
318,0.75368906,0.100004453,0.622256878,0.006224161,0.011064884,0.009149682,0.004989002
319,0.108037751,0.045498387,0.022543301,0.007016255,0.017431792,0.009510134,0.006037882
320,1.191770987,0.090477707,1.058282755,0.006954584,0.025540269,0.006554053,0.003961618
321,0.48352155,0.046013618,0.382979948,0.016134914,0.025431526,0.008718355,0.004243188
322,0.374177795,0.09441152,0.233600876,0.019219727,0.016020325,0.004336386,0.006588962
323,0.754218202,0.034261349,0.668011061,0.008098582,0.035998232,0.004020352,0.003828626
324,1.648997976,0.041230347,1.558056014,0.009450405,0.015210761,0.01521802,0.009832428
325,0.259800587,0.03281361,0.187423958,0.009081891,0.020044677,0.006504047,0.003932404
326,0.379696951,0.163319821,0.176543926,0.003917811,0.021947778,0.00846988,0.005497736
327,0.288890053,0.046175889,0.192804551,0.008888709,0.023284461,0.010716781,0.007019664
328,0.526209933,0.070596276,0.415832517,0.009119331,0.019009815,0.006290047,0.005361947
329,0.738953335,0.043011996,0.654715027,0.009342206,0.014421898,0.010478761,0.006983447
330,0.941956412,0.036597724,0.856138858,0.006916888,0.016483096,0.016050174,0.009769671
331,0.163045715,0.073360303,0.039603097,0.008029926,0.020439825,0.012864361,0.008748202
332,0.30522503,0.052268596,0.209330655,0.007484076,0.015960494,0.012785815,0.007395394
333,1.367636846,0.063259172,1.253825882,0.012430017,0.019744383,0.011725789,0.006651604
334,0.086644956,0.052579917,0,0.009562395,0.007426804,0.010677907,0.006397933
335,0.327418398,0.056238867,0.244219097,0.009455556,0.009591306,0.004727056,0.003186515
336,0.26214221,0.028885277,0.192804551,0.008263859,0.018753853,0.008222033,0.005212637
337,0.116793536,0.062969755,0.01903006,0.009952802,0.010352466,0.008804728,0.005683726
338,0.759288853,0.06698928,0.645998903,0.010584241,0.022394535,0.00868353,0.004638364
339,0.544447112,0.042118962,0.459277706,0.009271739,0.007855689,0.016114307,0.009808709
340,1.099920495,0.069598236,0.97687639,0.013129113,0.016061312,0.014163063,0.010092383
341,0.333332535,0.053533085,0.244219097,0.01394893,0.007004002,0.008666698,0.005960722
342,0.300196464,0.030995911,0.228955404,0.011534069,0.016168503,0.007385694,0.005156883
343,0.293403046,0.054286624,0.201480755,0.011940022,0.016355415,0.005733931,0.003606299
344,0.105877101,0.054299924,0.018548286,0.010615482,0.01038484,0.007187579,0.00484099
345,0.78748811,0.081531928,0.660196681,0.00910452,0.017416814,0.01135042,0.007887748
346,0.581164721,0.112803374,0.41866131,0.012679166,0.023955729,0.008264178,0.004800963
347,0.104889104,0.047140894,0.01903006,0.011078799,0.007922204,0.011784327,0.00793282
348,1.640422792,0.120636942,1.485666176,0.006984963,0.009532579,0.011069602,0.00653253
349,0.084460067,0.029344121,0.019801548,0.011197802,0.005683832,0.011207733,0.007225031
350,0.900006876,0.066128157,0.779028007,0.005667955,0.022158842,0.017634351,0.009389565
